title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
,https://www.olx.uz/d/obyavlenie/novastroyka-rakat-mahalla-3-kom-8-etazh-9-etazhka-vse-est-foto-realno-ID4dZdU.html,,,,,,,,4dZdU,26,yakkasarai
Новастройка Ракат махалла 3 ком 8 этаж 9 этажка все ест фото реално,https://www.olx.uz/d/obyavlenie/novastroyka-rakat-mahalla-3-kom-8-etazh-9-etazhka-vse-est-foto-realno-ID4dZdU.html,1 100 у.е.,1100.0,у.е,,,,,4dZdU,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-ID3smd9.html,,,,,,,,3smd9,26,yakkasarai
сдается квартира,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-ID3smd9.html,850 у.е.,850.0,у.е,,,,,3smd9,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/arenda-3-10-12-zhk-ozbegim-yakkasarayskiy-rayon-ID4enO2.html,,,,,,,,4enO2,26,yakkasarai
Аренда 3/10/12 ЖК Ozbegim Яккасарайский Район,https://www.olx.uz/d/obyavlenie/arenda-3-10-12-zhk-ozbegim-yakkasarayskiy-rayon-ID4enO2.html,1 000 у.е.,1000.0,у.е,,,,,4enO2,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/arenda-stambul-siti-3-5-9-ID4dAzA.html,,,,,,,,4dAzA,26,yakkasarai
Аренда Стамбул сити 3/5/9,https://www.olx.uz/d/obyavlenie/arenda-stambul-siti-3-5-9-ID4dAzA.html,1 000 у.е.,1000.0,у.е,,,,,4dAzA,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/prodazha-kvartiry-2h-komn-57m2-ul-shota-rustaveli-bratskie-mogily-ssha-ID4enIG.html,,,,,,,,4enIG,26,yakkasarai
"ПРОДАЖА КВАРТИРЫ!2х комн,57м2|ул.Шота Руставели, Братские могилы. США",https://www.olx.uz/d/obyavlenie/prodazha-kvartiry-2h-komn-57m2-ul-shota-rustaveli-bratskie-mogily-ssha-ID4enIG.html,65 000 у.е. Договорная,65000.0,у.е,,,,,4enIG,26,yakkasarai
