title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
"ЖК ""Akay city"" 2 комнатная новая квартира",https://www.olx.uz/d/obyavlenie/zhk-akay-city-2-komnatnaya-novaya-kvartira-ID3s9hw.html,700 у.е. Договорная,700.0,у.е,,,,,3s9hw,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/sdetsya-v-arendu-1-kom-kv-geofizika-naprotiv-karasu-1-ID3FRfW.html,,,,,,,,3FRfW,12,mirzo-ulugbek
"Сдется в аренду 1 ком. кв. Геофизика, напротив Карасу 1",https://www.olx.uz/d/obyavlenie/sdetsya-v-arendu-1-kom-kv-geofizika-naprotiv-karasu-1-ID3FRfW.html,250 у.е.,250.0,у.е,,,,,3FRfW,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/kvartira-v-arendu-svoya-arendaga-kvartira-ID45pHQ.html,,,,,,,,45pHQ,12,mirzo-ulugbek
Квартира в аренду (своя)  Arendaga kvartira,https://www.olx.uz/d/obyavlenie/kvartira-v-arendu-svoya-arendaga-kvartira-ID45pHQ.html,600 у.е. Договорная,600.0,у.е,,,,,45pHQ,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/sdaetsya-2h-kom-kvartira-v-zhk-akay-siti-akay-city-ID43pN2.html,,,,,,,,43pN2,12,mirzo-ulugbek
Сдаётся 2х ком квартира в жк Акай сити ”Akay City”,https://www.olx.uz/d/obyavlenie/sdaetsya-2h-kom-kvartira-v-zhk-akay-siti-akay-city-ID43pN2.html,700 у.е.,700.0,у.е,,,,,43pN2,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/ttz-ahmad-yugnakiy-arenda-kvartira-ID4dZCR.html,,,,,,,,4dZCR,12,mirzo-ulugbek
ТТЗ Ахмад югнакий аренда квартира,https://www.olx.uz/d/obyavlenie/ttz-ahmad-yugnakiy-arenda-kvartira-ID4dZCR.html,500 у.е.,500.0,у.е,,,,,4dZCR,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-ahmad-yugnakiy-humoyun-ttz-feruza-ID4dZCG.html,,,,,,,,4dZCG,12,mirzo-ulugbek
Аренда  квартиры ахмад югнакий хумоюн ттз феруза,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-ahmad-yugnakiy-humoyun-ttz-feruza-ID4dZCG.html,500 у.е.,500.0,у.е,,,,,4dZCG,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/arenda-zhk-yangi-darhan-ID40KD6.html,,,,,,,,40KD6,12,mirzo-ulugbek
Аренда Жк Янги Дархан,https://www.olx.uz/d/obyavlenie/arenda-zhk-yangi-darhan-ID40KD6.html,2 000 у.е.,2000.0,у.е,,,,,40KD6,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/sdaetsya-3-1-4-na-mv-feruza-ID4fbyv.html,,,,,,,,4fbyv,12,mirzo-ulugbek
Сдается 3/1/4 на мв.Феруза,https://www.olx.uz/d/obyavlenie/sdaetsya-3-1-4-na-mv-feruza-ID4fbyv.html,500 у.е.,500.0,у.е,,,,,4fbyv,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/zhk-akay-sity-3-15-24-ID3RNE8.html,,,,,,,,3RNE8,12,mirzo-ulugbek
ЖК Akay Sity 3/15/24,https://www.olx.uz/d/obyavlenie/zhk-akay-sity-3-15-24-ID3RNE8.html,1 500 у.е.,1500.0,у.е,,,,,3RNE8,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/arenda-2-2-9-parkentskiy-bazar-ID41UI9.html,,,,,,,,41UI9,12,mirzo-ulugbek
"Аренда 2-2-9,  Паркентский базар",https://www.olx.uz/d/obyavlenie/arenda-2-2-9-parkentskiy-bazar-ID41UI9.html,600 у.е.,600.0,у.е,,,,,41UI9,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-massiv-ahmad-yugnakiy-humoyun-ttz-feruza-ID4eo8S.html,,,,,,,,4eo8S,12,mirzo-ulugbek
