card_id,area,number_rooms,furniture,condition,date
3F7ae,80,2,1,Авторский проект,2025-12-19
4fbvZ,89,3,1,Евроремонт,2025-12-19
4fbuR,32,1,1,,2025-12-19
44Wnj,65,2,1,Евроремонт,2025-12-19
4d5h1,80,3,1,Евроремонт,2025-12-19
409S6,100,3,1,Евроремонт,2025-12-19
4eAjX,280,10,1,Евроремонт,2025-12-19
4eVdl,85,3,1,Евроремонт,2025-12-19
42aP2,70,2,1,Авторский проект,2025-12-19
3IqFP,157,4,1,Евроремонт,2025-12-19
3EbjA,120,3,1,Евроремонт,2025-12-19
4fbl5,97,3,1,,2025-12-19
4d3CA,130,3,1,Авторский проект,2025-12-19
4d3Dc,130,3,1,Авторский проект,2025-12-19
4etDr,45,1,1,Евроремонт,2025-12-19
44GYj,60,2,1,,2025-12-19
38NtG,65,2,1,Евроремонт,2025-12-19
3GTF8,75,2,1,Авторский проект,2025-12-19
45n9h,65,2,1,,2025-12-19
2IVsZ,70,2,1,Евроремонт,2025-12-19
4f6qC,230,10,1,Евроремонт,2025-12-19
3nULr,106,3,1,Авторский проект,2025-12-19
3BQhv,130,5,1,Евроремонт,2025-12-19
3crAm,110,4,1,Евроремонт,2025-12-19
3s9Ci,80,2,1,Евроремонт,2025-12-19
3x6HF,200,4,1,,2025-12-19
32oGk,140,4,1,Евроремонт,2025-12-19
4eMXs,90,3,1,Евроремонт,2025-12-19
3VneW,70,2,1,Авторский проект,2025-12-19
3aoEB,91,3,1,Авторский проект,2025-12-19
3jj3P,122,3,1,Евроремонт,2025-12-19
2ImLE,63,2,1,Евроремонт,2025-12-19
2SP1L,110,2,1,Евроремонт,2025-12-19
3QHHk,120,3,1,,2025-12-19
4d5Kv,67,3,0,Средний,2025-12-19
1I6jJ,70,2,1,,2025-12-19
4eC4I,38,2,1,Авторский проект,2025-12-18
4d55z,50,2,1,Евроремонт,2025-12-18
4fbbE,45,1,1,Евроремонт,2025-12-19
49y8W,81,3,1,,2025-12-19
41pNf,85,4,1,Евроремонт,2025-12-19
40pta,70,2,1,Средний,2025-12-19
49MwQ,75,3,1,Евроремонт,2025-12-19
3r50P,75,2,1,Авторский проект,2025-12-19
30FjT,180,4,1,Авторский проект,2025-12-19
337w5,150,3,1,Авторский проект,2025-12-19
4bQBQ,107,3,1,Евроремонт,2025-12-19
3WROQ,80,2,1,Евроремонт,2025-12-19
2Bd1x,80,4,1,Евроремонт,2025-12-19
2oNms,80,3,1,,2025-12-19
2j2Cc,100,3,1,Евроремонт,2025-12-19
2CQQL,60,2,1,Евроремонт,2025-12-19
1Wmcd,130,3,1,,2025-12-19
28Svh,160,4,1,,2025-12-19
4eMHv,92,3,1,Евроремонт,2025-12-19
3S30j,90,3,1,Евроремонт,2025-12-19
3JpIF,52,2,1,,2025-12-16
4eMQx,52,2,1,Евроремонт,2025-12-19
4eMBg,101,3,1,Авторский проект,2025-12-19
3pkgw,110,3,1,Авторский проект,2025-12-19
4cbYo,60,2,1,Авторский проект,2025-12-17
1GILT,71,2,1,Евроремонт,2025-12-19
2Znpy,65,2,1,Авторский проект,2025-12-19
46fFF,70,3,1,,2025-12-19
32pFc,55,1,1,Авторский проект,2025-12-19
3Bs1N,100,3,1,Авторский проект,2025-12-19
4eMyP,54,2,1,Евроремонт,2025-12-19
2DbT8,70,3,1,,2025-12-19
2ZnqC,65,2,1,Авторский проект,2025-12-19
3Wmx2,65.11,2,1,Евроремонт,2025-12-18
1E45u,60,2,1,Евроремонт,2025-12-19
2HiJY,230,4,1,Евроремонт,2025-12-19
4faIc,50,2,1,,2025-12-19
4ahX3,34,1,1,Евроремонт,2025-12-19
4faFJ,30,1,1,Евроремонт,2025-12-19
35zGn,70,2,1,Авторский проект,2025-12-17
3RNOo,55,2,1,Евроремонт,2025-12-10
3zOmB,140,4,1,Авторский проект,2025-12-19
4aAEM,56,2,1,Средний,2025-12-19
4eMp6,30,1,1,Евроремонт,2025-12-19
3EXL9,57,2,1,Авторский проект,2025-12-19
4es8g,70,3,1,Авторский проект,2025-12-17
4d0ab,135,5,1,Средний,2025-12-18
44FX6,55,2,1,Авторский проект,2025-12-19
4dsXk,180,4,1,Авторский проект,2025-12-19
42Wpm,70,2,1,Авторский проект,2025-12-19
4f0X2,45,1,1,Евроремонт,2025-12-16
46d42,98,4,1,Средний,2025-12-16
4eZ1v,100,4,1,Евроремонт,2025-12-18
3duQ3,135,3,1,Авторский проект,2025-12-19
3zQh9,130,4,1,Авторский проект,2025-12-19
4aPFU,68,2,1,Евроремонт,2025-12-19
4aPEa,71,2,1,Евроремонт,2025-12-19
3HAcM,87,3,1,Евроремонт,2025-12-19
4fatQ,52,2,1,Евроремонт,2025-12-19
41jQL,71,2,1,Евроремонт,2025-12-19
4eAjX,280,10,1,Евроремонт,2025-12-19
3PVC1,120,3,1,Авторский проект,2025-12-18
3rzm7,67,3,1,Евроремонт,2025-12-19
2Ye95,110,3,1,Евроремонт,2025-12-19
3Vn5R,65,3,1,Авторский проект,2025-12-19
3LdOg,72,2,1,Авторский проект,2025-12-19
4d1qW,50,1,1,Евроремонт,2025-12-19
3umUA,60,2,1,,2025-12-19
3upOO,80,3,1,Авторский проект,2025-12-19
3Fcyy,180,4,1,Авторский проект,2025-12-19
4cdjP,78,3,1,Евроремонт,2025-12-12
4fap5,60,2,1,,2025-12-19
4faoj,40,1,1,Авторский проект,2025-12-19
3pS8g,60,2,1,Авторский проект,2025-12-19
3pua8,82,2,1,Авторский проект,2025-12-19
3pyhV,100,3,1,Авторский проект,2025-12-19
4etDr,45,1,1,Евроремонт,2025-12-19
43ZYJ,130,3,1,Авторский проект,2025-12-19
3VJqC,60,2,1,Авторский проект,2025-12-19
38FyY,80,3,1,Евроремонт,2025-12-19
3J1Uj,30,1,1,Авторский проект,2025-12-19
2cr7j,126,3,1,,2025-12-19
2Y5Ro,80,3,1,Евроремонт,2025-12-19
455dc,250,6,1,Евроремонт,2025-12-19
45Cwb,90,3,1,Евроремонт,2025-12-18
3Y5ex,70,2,1,,2025-12-19
4faeL,70,3,1,Авторский проект,2025-12-19
4fae8,70,3,1,Авторский проект,2025-12-19
4cYIK,54,2,1,Евроремонт,2025-12-19
4f9VU,90,3,1,Авторский проект,2025-12-19
4eVdl,85,3,1,Евроремонт,2025-12-19
1RxwH,186,4,1,Авторский проект,2025-12-19
4f6qC,230,10,1,Евроремонт,2025-12-19
4e6vM,30,1,1,Евроремонт,2025-12-19
4d2ke,130,4,1,Авторский проект,2025-12-19
4dmaW,150,4,1,Евроремонт,2025-12-19
4eLXD,40,1,1,Евроремонт,2025-12-19
4fa6f,48,2,1,Евроремонт,2025-12-19
4eLVP,41,1,1,Евроремонт,2025-12-19
3Gr5l,75,2,1,Авторский проект,2025-12-19
38lnz,34,2,1,Евроремонт,2025-12-19
4f6CO,55,2,1,Евроремонт,2025-12-19
4fa0A,250,6,1,Евроремонт,2025-12-19
4eLOm,115,4,1,Авторский проект,2025-12-19
4a9tR,90,3,1,Авторский проект,2025-12-19
455dc,250,6,1,Евроремонт,2025-12-19
4f9Sg,52,2,1,Евроремонт,2025-12-18
4eIHo,71,2,1,,2025-12-18
4f9Sh,77,3,1,Авторский проект,2025-12-18
49LyN,70,3,1,Средний,2025-12-18
43ejW,55,2,1,Средний,2025-12-18
4f54R,70,3,1,Средний,2025-12-18
4eAtV,93,4,1,Средний,2025-12-18
4byeU,65,2,1,Средний,2025-12-18
4exoB,90,4,0,Средний,2025-12-18
4eFWT,60,3,1,Средний,2025-12-18
4eGvq,60,2,1,Евроремонт,2025-12-18
4ePrg,72,3,1,Евроремонт,2025-12-18
48d8w,90,3,1,Средний,2025-12-18
4f9Hp,98,4,1,Евроремонт,2025-12-18
4eLsz,65,3,1,Евроремонт,2025-12-18
30AWF,72,3,1,Евроремонт,2025-12-18
4d3jB,37,1,1,Евроремонт,2025-12-18
4eZ1v,100,4,1,Евроремонт,2025-12-18
4f9tl,60,3,1,,2025-12-18
37gSA,40,1,1,Евроремонт,2025-12-18
3Wmx2,65.11,2,1,Евроремонт,2025-12-18
4f9mD,80,2,1,Евроремонт,2025-12-18
3dg9n,75,3,1,Евроремонт,2025-12-18
3CKuO,156,4,1,Средний,2025-12-18
4f9gY,80,2,1,Евроремонт,2025-12-18
4d0ab,135,5,1,Средний,2025-12-18
4f8gV,130,4,1,Авторский проект,2025-12-18
4f8Bd,90,3,1,Авторский проект,2025-12-18
34WVH,60,2,1,Евроремонт,2025-12-18
44znc,60,2,1,Авторский проект,2025-12-18
44vg6,170,5,1,Авторский проект,2025-12-18
43ZuL,80,3,1,,2025-12-18
4f914,85,3,1,,2025-12-18
3F7im,150,4,1,Авторский проект,2025-12-18
3EZrh,70,2,1,Авторский проект,2025-12-18
4f8Xv,55,2,1,Евроремонт,2025-12-18
4eHtK,50,1,1,Средний,2025-12-18
3Gd8n,175,4,1,Авторский проект,2025-12-18
4f8W6,65,3,1,Евроремонт,2025-12-18
1Roth,70,2,1,,2025-12-18
3aPrs,60,2,1,Средний,2025-12-18
4f8Sr,67,2,1,Евроремонт,2025-12-18
3jikx,150,4,1,Евроремонт,2025-12-18
3zyVQ,190,4,1,,2025-12-18
1Voe7,80,2,1,,2025-12-18
4eKBg,110,3,1,Евроремонт,2025-12-18
4eKx6,100,3,1,Авторский проект,2025-12-18
3Fhp1,150,3,1,Авторский проект,2025-12-18
41B76,47,2,1,,2025-12-18
4f8Ky,100,3,1,Авторский проект,2025-12-18
4f8JJ,76,3,1,,2025-12-18
4f8Ju,75,2,1,Евроремонт,2025-12-18
3qfG3,133,5,1,Авторский проект,2025-12-18
3x8c0,120,4,1,,2025-12-18
45vl1,110,4,1,Евроремонт,2025-12-18
4eKrl,62,2,1,Евроремонт,2025-12-18
3rSCZ,73,2,1,Средний,2025-12-18
3bbIv,150,3,1,Авторский проект,2025-12-18
3rtb6,33,1,1,Евроремонт,2025-12-18
40L8o,46,2,1,Евроремонт,2025-12-18
3KU9t,82,3,1,Евроремонт,2025-12-18
3ConD,111,4,1,Евроремонт,2025-12-18
3s4Uo,180,3,1,Евроремонт,2025-12-18
3tWup,75,3,1,Средний,2025-12-18
3rMGV,60,2,1,,2025-12-18
3Xhe0,50,2,1,Евроремонт,2025-12-18
3F3GD,75,2,1,Авторский проект,2025-12-18
3shmh,115,3,1,Евроремонт,2025-12-18
2Zmvq,80,3,1,Авторский проект,2025-12-18
3fyUB,100,3,1,Евроремонт,2025-12-18
3MswY,70,3,1,Евроремонт,2025-12-18
3eM1n,120,4,1,Евроремонт,2025-12-18
3VmPt,70,2,1,Авторский проект,2025-12-18
3ynYy,88,2,1,Евроремонт,2025-12-18
387W3,110,3,1,Авторский проект,2025-12-18
3H8cg,75,2,1,Авторский проект,2025-12-18
4f8Fi,60,2,1,Евроремонт,2025-12-18
3LmDE,60,2,1,Евроремонт,2025-12-18
4aiaj,38,1,1,Евроремонт,2025-12-18
4f8BY,56,2,1,Евроремонт,2025-12-18
4f8xw,50,2,1,Евроремонт,2025-12-18
4f8BS,55,2,1,Евроремонт,2025-12-18
4dVpM,60,2,1,Евроремонт,2025-12-18
4eKiO,90,3,1,Евроремонт,2025-12-18
4eKi5,50,2,1,Евроремонт,2025-12-18
3aUnS,101,3,1,,2025-12-18
4eKh4,45,1,1,Евроремонт,2025-12-18
1HZhx,58,2,1,,2025-12-18
3tzIX,85,2,1,Евроремонт,2025-12-18
35Vpq,80,2,1,Авторский проект,2025-12-18
1CX5O,140,2,1,Авторский проект,2025-12-18
3HaBR,125,4,1,Авторский проект,2025-12-18
3ZwoN,46,2,0,,2025-12-18
3Zvdx,80,3,1,,2025-12-18
3ZwtV,38,3,1,,2025-12-18
3GraN,75,2,1,Авторский проект,2025-12-18
3FQRe,110,3,1,Авторский проект,2025-12-18
4eKek,80,3,1,Евроремонт,2025-12-18
4dVkr,55,2,1,Евроремонт,2025-12-18
35rzS,69,3,1,Евроремонт,2025-12-18
4eKat,89,3,1,Евроремонт,2025-12-18
38eJu,105,3,1,,2025-12-18
3FjJt,75,2,1,Авторский проект,2025-12-18
3EkoH,75,2,1,,2025-12-18
3tyNd,70,3,1,Евроремонт,2025-12-18
3tI4S,65,2,1,Средний,2025-12-18
3spRu,80,2,1,Евроремонт,2025-12-18
